3.645321726799011230e-02,-1.259964406490325928e-01,1.120055168867111206e-01,-1.022071316838264465e-01,1.279965043067932129e-01
-2.223708480596542358e-02,-1.278830319643020630e-01,1.271684169769287109e-01,1.149825230240821838e-01,1.242251321673393250e-01
-7.049097865819931030e-02,7.384348660707473755e-02,5.271352827548980713e-02,9.143090248107910156e-02,1.595197245478630066e-02
1.264300048351287842e-01,4.217737540602684021e-02,2.854263223707675934e-02,-7.696175575256347656e-02,1.594202942214906216e-03
1.563758589327335358e-03,-1.612376049160957336e-02,8.218522369861602783e-02,-8.892550319433212280e-02,-8.879023790359497070e-02
6.005012243986129761e-02,1.345203374512493610e-03,-9.875060617923736572e-02,-1.958595588803291321e-02,-4.940532520413398743e-02
-5.448388867080211639e-03,4.433542490005493164e-04,1.116290539503097534e-01,-9.297510236501693726e-02,-3.952398523688316345e-02
-6.338703632354736328e-02,1.082259193062782288e-01,1.045460924506187439e-01,-4.973364621400833130e-02,-5.111756920814514160e-02
6.801483035087585449e-02,-8.735605329275131226e-02,5.678377300500869751e-02,3.781669959425926208e-02,1.045241579413414001e-01
-4.472105950117111206e-02,-2.047726325690746307e-02,-5.383066833019256592e-02,1.092504560947418213e-01,8.437123894691467285e-02
-1.167052388191223145e-01,-1.013799570500850677e-02,-1.622142270207405090e-02,-7.105596363544464111e-02,7.635116577148437500e-02
1.212646290659904480e-01,-9.838190674781799316e-02,-1.139014214277267456e-01,-7.231393456459045410e-02,1.579788140952587128e-02
-8.601513691246509552e-03,-1.869333535432815552e-02,6.687001138925552368e-02,-1.260395795106887817e-01,1.467321217060089111e-01
-5.650885403156280518e-02,-1.014444883912801743e-02,5.867983214557170868e-03,5.597127228975296021e-02,8.055550605058670044e-02
-1.189561933279037476e-02,3.937180712819099426e-02,6.140953395515680313e-03,-6.096860766410827637e-02,1.204968839883804321e-01
8.648450672626495361e-02,-8.986124396324157715e-02,-4.781313613057136536e-02,1.620112173259258270e-02,8.086419105529785156e-02
1.166030317544937134e-01,9.681365638971328735e-02,-9.827800095081329346e-02,-1.200002506375312805e-01,-8.062546700239181519e-02
-3.042857395485043526e-03,2.539271488785743713e-02,2.889054641127586365e-02,-5.972921475768089294e-02,7.563944160938262939e-02
-1.005855351686477661e-01,1.147505939006805420e-01,9.630958735942840576e-02,8.260146528482437134e-02,6.700043380260467529e-02
2.537157014012336731e-02,-1.461912542581558228e-01,1.248838305473327637e-01,-3.696332871913909912e-02,1.051338315010070801e-01
-7.692676782608032227e-02,4.940769821405410767e-02,8.468704763799905777e-04,-5.935772508382797241e-02,-2.018507942557334900e-02
1.726246252655982971e-02,1.490248367190361023e-02,8.986430242657661438e-03,-9.797765314579010010e-02,9.136015176773071289e-02
2.425258792936801910e-02,1.162781715393066406e-01,2.938286401331424713e-02,1.727515831589698792e-02,1.373400241136550903e-01
1.159165799617767334e-01,-8.276235312223434448e-02,-6.019403412938117981e-02,-1.619040593504905701e-02,-9.089472889900207520e-02
1.889637298882007599e-02,-1.998996734619140625e-02,-3.432470932602882385e-02,-6.231964752078056335e-02,2.387355454266071320e-02
-2.583901025354862213e-02,-1.063689887523651123e-01,6.980792433023452759e-02,-9.265161305665969849e-02,3.340075910091400146e-02
-8.439508825540542603e-02,4.091859608888626099e-02,-8.270223438739776611e-02,-1.192381680011749268e-01,-3.706663474440574646e-02
-9.013602882623672485e-02,1.127382516860961914e-01,7.908077538013458252e-02,-2.454803884029388428e-02,-2.788640931248664856e-02
-3.706860588863492012e-03,-8.286164700984954834e-02,-2.777093276381492615e-02,3.863438591361045837e-02,-8.386573940515518188e-02
1.034841835498809814e-01,-9.486805647611618042e-02,-1.458463072776794434e-02,-7.972764968872070312e-02,-6.892520189285278320e-02
-1.083555519580841064e-01,-4.538088291883468628e-02,1.374833583831787109e-01,2.791378088295459747e-02,6.645591463893651962e-03
1.075436100363731384e-01,-3.257800266146659851e-02,-1.066809967160224915e-01,-1.355075538158416748e-01,8.379089087247848511e-02
-1.256565749645233154e-01,-6.570828706026077271e-02,-2.424326166510581970e-02,-8.966036140918731689e-02,1.379741579294204712e-01
9.189680218696594238e-02,-2.214669249951839447e-02,7.571405172348022461e-02,-1.455932855606079102e-01,8.191268146038055420e-02
6.752305477857589722e-02,5.041167512536048889e-02,6.746267527341842651e-02,1.083864793181419373e-01,1.166046708822250366e-01
-9.291251190006732941e-03,7.703087478876113892e-02,1.416794955730438232e-01,-1.319291144609451294e-01,-8.121443912386894226e-03
-1.354741454124450684e-01,-2.358449250459671021e-02,1.139659211039543152e-01,-1.189539209008216858e-01,7.538521289825439453e-02
-6.675069779157638550e-02,-1.487273275852203369e-01,-3.617549687623977661e-02,1.250481009483337402e-01,-1.253436505794525146e-02
-1.363280266523361206e-01,-1.287997514009475708e-01,-4.805753380060195923e-02,7.783049345016479492e-02,1.046487167477607727e-01
6.339059025049209595e-02,1.038832440972328186e-01,8.074583113193511963e-02,-1.096794158220291138e-01,9.444528818130493164e-02
8.937083929777145386e-02,-1.352071464061737061e-01,-1.853338617365807295e-04,3.024470992386341095e-03,3.054163232445716858e-02
-5.676020309329032898e-02,8.456621319055557251e-02,5.460013076663017273e-02,-1.040375009179115295e-01,-9.949229657649993896e-02
-1.322043240070343018e-01,8.097796887159347534e-02,-9.554833918809890747e-02,-2.861228398978710175e-02,1.321826316416263580e-02
-1.223031952977180481e-01,-1.213603168725967407e-01,1.274580806493759155e-01,2.716087177395820618e-02,1.050760820508003235e-01
1.102606654167175293e-01,-4.174542799592018127e-02,-1.077686771750450134e-01,8.757788687944412231e-02,5.958653986454010010e-02
1.250687092542648315e-01,-9.872756153345108032e-02,-9.520144015550613403e-02,-5.728455632925033569e-02,6.932710856199264526e-02
8.947092294692993164e-02,-1.283433884382247925e-01,1.295828074216842651e-01,1.126460209488868713e-01,1.373928338289260864e-01
-3.332978114485740662e-02,-6.192833557724952698e-02,5.278643965721130371e-02,4.393143951892852783e-02,-1.063366606831550598e-01
-4.882999137043952942e-02,-7.313203066587448120e-02,7.141915708780288696e-02,-9.887715429067611694e-02,5.481586977839469910e-02
-5.638749152421951294e-02,-5.731023475527763367e-02,9.833259508013725281e-03,2.887790091335773468e-02,7.215530425310134888e-02
8.968659490346908569e-02,-3.080827184021472931e-02,7.465809583663940430e-02,5.728515610098838806e-02,3.718253225088119507e-02
-6.838799268007278442e-02,-1.649312488734722137e-02,5.813139677047729492e-02,1.317085474729537964e-01,5.888291168957948685e-03
-1.095371600240468979e-02,9.196598082780838013e-02,8.455318957567214966e-02,8.191756904125213623e-02,-5.732519086450338364e-03
-1.205679848790168762e-01,-2.243821742013096809e-03,-1.237646862864494324e-01,1.940592937171459198e-02,-8.350895345211029053e-02
-5.284879356622695923e-02,8.856028318405151367e-02,9.683389961719512939e-02,7.922924309968948364e-02,-6.142392754554748535e-02
-1.268019806593656540e-02,-2.198073826730251312e-02,-5.510752089321613312e-03,1.002378761768341064e-01,1.083581596612930298e-01
7.151948660612106323e-02,-3.591156005859375000e-02,-4.974221438169479370e-02,-4.633298888802528381e-02,3.815592452883720398e-02
8.609991520643234253e-02,5.652202758938074112e-03,1.282697916030883789e-01,1.214962154626846313e-01,9.968549758195877075e-02
1.291784364730119705e-02,-8.773478120565414429e-02,2.927718311548233032e-02,9.076315909624099731e-02,-1.044883653521537781e-01
-2.875689044594764709e-02,-6.102650985121726990e-02,5.957969930022954941e-03,-1.819329708814620972e-02,8.873982354998588562e-03
5.726638436317443848e-02,-1.143014430999755859e-01,-1.804362796247005463e-02,-5.842735245823860168e-02,-5.559242889285087585e-02
1.241786330938339233e-01,8.020208775997161865e-02,8.272270858287811279e-02,-4.143346473574638367e-02,1.236652657389640808e-01
6.488889455795288086e-02,9.505765885114669800e-02,-8.091941475868225098e-03,9.823019057512283325e-02,-7.195463776588439941e-02
5.979467928409576416e-02,-6.944049149751663208e-03,2.325528487563133240e-02,-7.162828743457794189e-02,9.041023999452590942e-02
-8.928643167018890381e-02,-4.534569755196571350e-02,-4.858537390828132629e-02,-5.732395872473716736e-02,-3.876916319131851196e-02
-7.314018905162811279e-02,-4.288763552904129028e-02,5.833864584565162659e-02,-1.064566150307655334e-01,-1.204009577631950378e-01
3.177455160766839981e-03,4.695410281419754028e-02,-5.842421203851699829e-02,-9.556892514228820801e-02,-7.596965879201889038e-02
-9.228952974081039429e-02,1.380241513252258301e-01,-1.257148385047912598e-01,4.801198467612266541e-02,-1.487504243850708008e-01
-2.906423434615135193e-02,-8.836713433265686035e-02,-1.217250823974609375e-01,-1.390181332826614380e-01,4.599078744649887085e-02
3.523134812712669373e-02,7.598248869180679321e-02,-3.438052907586097717e-02,-8.919546008110046387e-02,1.355313062667846680e-01
1.238254159688949585e-01,-1.013195812702178955e-01,8.869848400354385376e-02,-2.097314596176147461e-02,1.044205129146575928e-01
-8.063127845525741577e-02,-3.164405375719070435e-02,8.971502073109149933e-03,8.370727300643920898e-02,-2.349422127008438110e-02
7.007526606321334839e-02,9.201129525899887085e-02,7.031155377626419067e-02,-7.124257832765579224e-02,-3.567464277148246765e-02
-2.036739140748977661e-02,-1.034608334302902222e-01,-6.138095259666442871e-02,-8.310413919389247894e-03,2.333779586479067802e-03
3.032225184142589569e-02,3.262837231159210205e-02,-2.474481239914894104e-03,1.702155359089374542e-02,-5.544008687138557434e-02
-5.480250716209411621e-02,1.613394543528556824e-02,8.795840665698051453e-03,-1.346490979194641113e-01,4.891921952366828918e-02
-9.988461434841156006e-02,1.011999100446701050e-01,3.367882221937179565e-02,-5.905407294631004333e-02,1.200970411300659180e-01
1.579392142593860626e-02,-9.463145583868026733e-02,5.339810252189636230e-02,-5.140173435211181641e-02,8.475240319967269897e-02
1.053336709737777710e-01,-7.307704538106918335e-02,-8.620382845401763916e-02,9.665761142969131470e-02,1.084894500672817230e-02
3.255084902048110962e-02,3.088089264929294586e-02,-1.271053869277238846e-02,4.454779624938964844e-02,-5.687199532985687256e-02
-3.348061442375183105e-02,9.391896426677703857e-02,-1.076610386371612549e-02,-2.880602329969406128e-02,8.586532622575759888e-02
-4.973703995347023010e-02,-9.599981456995010376e-02,-1.932105422019958496e-02,5.992362275719642639e-02,1.191030368208885193e-01
-1.391588747501373291e-01,9.454039484262466431e-02,5.381044000387191772e-02,6.070990115404129028e-02,-4.046425968408584595e-02
-8.377928286790847778e-02,8.562232367694377899e-03,-4.881358519196510315e-02,-7.156273722648620605e-02,-5.442473292350769043e-02
-3.089035861194133759e-03,-8.472222089767456055e-02,-6.173289148136973381e-04,-1.302166189998388290e-02,-2.122562378644943237e-02
4.537601023912429810e-02,9.353310614824295044e-02,-8.673910796642303467e-02,-2.231751196086406708e-02,-4.569960758090019226e-02
5.563332140445709229e-02,-1.267639100551605225e-01,5.398297682404518127e-02,1.070275809615850449e-02,-2.291678451001644135e-02
-1.971379853785037994e-02,-1.257371157407760620e-01,2.822798863053321838e-02,2.355475910007953644e-03,4.149587079882621765e-02
8.495613932609558105e-02,-5.709257721900939941e-02,8.168972283601760864e-02,-3.098118677735328674e-02,8.354094624519348145e-02
-1.374048441648483276e-01,-7.776454836130142212e-02,1.263400018215179443e-01,-1.362828463315963745e-01,1.277819275856018066e-01
1.792289782315492630e-03,-4.960061609745025635e-02,1.836003735661506653e-02,-8.390862494707107544e-02,8.204535394906997681e-02
7.865717634558677673e-03,-5.844051763415336609e-02,8.935037255287170410e-02,1.307099163532257080e-01,1.106363013386726379e-01
1.345432102680206299e-01,8.839347213506698608e-02,-4.871528223156929016e-02,-1.036401242017745972e-01,-1.362095624208450317e-01
-1.376824527978897095e-01,1.040693745017051697e-01,4.180209338665008545e-02,1.190541312098503113e-01,-9.601622074842453003e-02
-1.133347302675247192e-01,-9.777027182281017303e-03,1.193266808986663818e-01,-7.703793793916702271e-02,-2.372232824563980103e-02
-2.339678816497325897e-02,6.886459141969680786e-02,6.805843114852905273e-02,2.784164063632488251e-02,3.005325980484485626e-02
-7.004601508378982544e-02,-5.650105327367782593e-02,1.339989155530929565e-01,-2.385147818131372333e-04,-1.121779978275299072e-01
1.933843456208705902e-02,-4.959200695157051086e-02,-1.073271706700325012e-01,6.677040457725524902e-02,1.326248645782470703e-01
-1.821969822049140930e-02,-9.948898851871490479e-02,2.054877579212188721e-02,-9.823119267821311951e-03,-2.615374885499477386e-02
-6.523181498050689697e-02,3.226827830076217651e-02,6.523463129997253418e-02,1.133018359541893005e-01,2.957024425268173218e-02
-9.798400104045867920e-02,-5.169390887022018433e-02,1.027117520570755005e-01,-2.033424004912376404e-02,-5.460821837186813354e-02
1.252659261226654053e-01,-5.410879850387573242e-02,-3.702306374907493591e-02,1.093474477529525757e-01,6.491294130682945251e-03
5.267051234841346741e-02,-6.754556298255920410e-02,2.212959155440330505e-02,-1.182922571897506714e-01,-5.046559870243072510e-02
-3.291751816868782043e-02,-9.364466369152069092e-02,1.099374145269393921e-01,-1.072663813829421997e-01,-4.224801436066627502e-02
-1.048814225941896439e-02,-1.433242112398147583e-01,1.134775057435035706e-01,1.232152730226516724e-01,-1.220350619405508041e-03
1.110492572188377380e-01,2.416528295725584030e-04,-7.733920123428106308e-03,-1.031405478715896606e-01,2.167279459536075592e-02
1.104673668742179871e-01,-4.826525226235389709e-02,8.899275213479995728e-02,9.248103946447372437e-02,-8.978793025016784668e-02
-3.644604235887527466e-02,-4.345761239528656006e-02,-1.939672511070966721e-03,7.674324512481689453e-02,1.723544485867023468e-02
-1.372205317020416260e-01,5.575090274214744568e-02,1.506816409528255463e-02,6.475109606981277466e-02,1.431611627340316772e-01
-8.958072215318679810e-02,1.436757147312164307e-01,-1.321984976530075073e-01,1.140126064419746399e-01,-4.675195366144180298e-02
9.435355663299560547e-02,8.769931644201278687e-02,1.042749285697937012e-01,-4.137244448065757751e-02,4.303578659892082214e-02
-1.308669000864028931e-01,9.679795056581497192e-02,-7.042064680717885494e-04,2.453751116991043091e-02,-1.788481324911117554e-02
-1.152233108878135681e-01,6.367227435111999512e-02,-2.225488424301147461e-05,-1.080795675516128540e-01,5.179975926876068115e-02
-9.823337197303771973e-02,8.825634419918060303e-02,-9.187143296003341675e-02,-8.271046727895736694e-02,-5.196541547775268555e-02
9.160999953746795654e-02,9.661847725510597229e-03,-1.247908398509025574e-01,9.274891344830393791e-04,8.939949423074722290e-02
-8.321890980005264282e-02,9.686640650033950806e-02,9.308947622776031494e-02,-4.326279088854789734e-02,-8.428048342466354370e-02
-3.528624027967453003e-02,9.462094865739345551e-03,-5.470196902751922607e-02,-6.304578483104705811e-02,9.972623735666275024e-02
6.882464885711669922e-02,4.418897628784179688e-02,-5.394993722438812256e-02,-6.680507957935333252e-02,-6.366515904664993286e-02
